# == Iter    0 ==
Timepoint   	K_ECF       	K_ICF       	K_urin      	K_git       	K_tiss      	K_sal       	K_feed      	***         	***         	***         	Insulin     	s20         	s23         	s27         	***         	s29         	***         	***         	***         	***         	***         	s35         
9.216017e+00	5.869694e+00	2.228413e+01	9.786401e+00	8.558225e+00	1.509098e+03	5.275196e-01	5.457279e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.034181e+01	5.834126e+02	6.227454e+00	3.747746e+01	0.000000e+00	3.478469e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-4.428239e+02
9.313738e+00	5.857147e+00	2.223092e+01	1.016901e+01	8.815506e+00	1.509088e+03	5.271620e-01	5.598003e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.038423e+01	5.956627e+02	6.229830e+00	3.839705e+01	0.000000e+00	3.487884e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-4.550740e+02
9.421787e+00	5.843408e+00	2.217417e+01	1.059975e+01	9.104848e+00	1.509077e+03	5.267007e-01	5.754163e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.043399e+01	6.091773e+02	6.232157e+00	3.942739e+01	0.000000e+00	3.498834e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-4.685886e+02
9.835886e+00	5.792318e+00	2.197790e+01	1.232621e+01	1.025854e+01	1.509017e+03	5.244067e-01	6.356297e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.064885e+01	6.604859e+02	6.238782e+00	4.347738e+01	0.000000e+00	3.545320e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-5.198972e+02
9.969101e+00	5.776481e+00	2.192220e+01	1.290743e+01	1.064383e+01	1.508993e+03	5.235278e-01	6.550557e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.072490e+01	6.767603e+02	6.240315e+00	4.480436e+01	0.000000e+00	3.561562e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-5.361716e+02
1.009876e+01	5.761368e+00	2.187159e+01	1.348535e+01	1.102495e+01	1.508968e+03	5.226219e-01	6.739554e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.080163e+01	6.924597e+02	6.241596e+00	4.610272e+01	0.000000e+00	3.577867e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-5.518710e+02
1.025417e+01	5.743655e+00	2.181569e+01	1.419403e+01	1.148930e+01	1.508935e+03	5.214812e-01	6.965708e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.089670e+01	7.110689e+02	6.242896e+00	4.766446e+01	0.000000e+00	3.597977e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-5.704802e+02
1.062676e+01	5.702974e+00	2.170324e+01	1.596478e+01	1.263298e+01	1.508845e+03	5.185665e-01	7.504247e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.113586e+01	7.545823e+02	6.245206e+00	5.141134e+01	0.000000e+00	3.648206e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-6.139936e+02
1.090732e+01	5.673904e+00	2.163904e+01	1.736556e+01	1.351881e+01	1.508767e+03	5.162641e-01	7.904091e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.132372e+01	7.861256e+02	6.246397e+00	5.421197e+01	0.000000e+00	3.687381e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-6.455369e+02
1.123955e+01	5.640874e+00	2.158599e+01	1.909947e+01	1.458987e+01	1.508668e+03	5.134784e-01	8.368179e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.155155e+01	8.218632e+02	6.247391e+00	5.747606e+01	0.000000e+00	3.734629e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-6.812745e+02
1.147917e+01	5.617613e+00	2.156314e+01	2.040015e+01	1.537391e+01	1.508594e+03	5.114516e-01	8.694769e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.171777e+01	8.464066e+02	6.247909e+00	5.977908e+01	0.000000e+00	3.768946e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-7.058179e+02
1.171307e+01	5.594920e+00	2.155312e+01	2.170936e+01	1.614598e+01	1.508521e+03	5.094658e-01	9.005651e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.188036e+01	8.692641e+02	6.248296e+00	6.197438e+01	0.000000e+00	3.802403e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-7.286754e+02
1.194778e+01	5.571637e+00	2.155497e+01	2.306094e+01	1.692511e+01	1.508452e+03	5.074635e-01	9.308611e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.204290e+01	8.910221e+02	6.248596e+00	6.411556e+01	0.000000e+00	3.835746e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-7.504334e+02
1.220684e+01	5.544604e+00	2.157038e+01	2.459379e+01	1.778721e+01	1.508383e+03	5.052288e-01	9.631161e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.222049e+01	9.135660e+02	6.248848e+00	6.639618e+01	0.000000e+00	3.872064e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-7.729773e+02
1.250765e+01	5.510396e+00	2.160488e+01	2.642217e+01	1.878692e+01	1.508323e+03	5.025679e-01	9.988279e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.242291e+01	9.376763e+02	6.249065e+00	6.892121e+01	0.000000e+00	3.913316e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-7.970876e+02
1.284377e+01	5.467664e+00	2.166277e+01	2.851624e+01	1.989603e+01	1.508295e+03	4.994500e-01	1.036259e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.264234e+01	9.618130e+02	6.249237e+00	7.156636e+01	0.000000e+00	3.957861e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.212243e+02
1.312148e+01	5.429102e+00	2.172435e+01	3.027809e+01	2.080105e+01	1.508314e+03	4.967152e-01	1.065023e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.281684e+01	9.793955e+02	6.249341e+00	7.359681e+01	0.000000e+00	3.993144e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.388068e+02
1.335378e+01	5.395694e+00	2.178429e+01	3.176887e+01	2.154689e+01	1.508365e+03	4.943072e-01	1.087460e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.295721e+01	9.923894e+02	6.249407e+00	7.517869e+01	0.000000e+00	4.021431e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.518007e+02
1.357094e+01	5.364787e+00	2.184651e+01	3.317440e+01	2.223261e+01	1.508444e+03	4.919692e-01	1.107021e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.308327e+01	1.003079e+03	6.249457e+00	7.655572e+01	0.000000e+00	4.046749e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.624903e+02
1.376862e+01	5.337991e+00	2.190782e+01	3.446334e+01	2.284542e+01	1.508540e+03	4.897908e-01	1.123583e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.319326e+01	1.011555e+03	6.249494e+00	7.771975e+01	0.000000e+00	4.068772e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.709664e+02
1.394955e+01	5.315327e+00	2.196749e+01	3.565147e+01	2.339551e+01	1.508649e+03	4.877809e-01	1.137666e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.328969e+01	1.018245e+03	6.249521e+00	7.870761e+01	0.000000e+00	4.088016e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.776564e+02
1.412685e+01	5.295341e+00	2.202899e+01	3.682434e+01	2.392343e+01	1.508772e+03	4.858232e-01	1.150435e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.337999e+01	1.023796e+03	6.249544e+00	7.960147e+01	0.000000e+00	4.105980e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.832068e+02
1.424634e+01	5.283270e+00	2.207200e+01	3.762014e+01	2.427248e+01	1.508864e+03	4.845237e-01	1.158452e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.343841e+01	1.026969e+03	6.249558e+00	8.016144e+01	0.000000e+00	4.117566e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.863800e+02
1.435245e+01	5.273544e+00	2.211119e+01	3.833089e+01	2.457765e+01	1.508951e+03	4.833905e-01	1.165167e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.348858e+01	1.029401e+03	6.249568e+00	8.062960e+01	0.000000e+00	4.127493e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.888121e+02
1.447263e+01	5.263673e+00	2.215665e+01	3.914074e+01	2.491749e+01	1.509055e+03	4.821378e-01	1.172304e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.354341e+01	1.031714e+03	6.249579e+00	8.112620e+01	0.000000e+00	4.138313e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.911255e+02
1.475137e+01	5.245368e+00	2.226604e+01	4.104128e+01	2.568049e+01	1.509316e+03	4.793934e-01	1.186912e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.366211e+01	1.035265e+03	6.249599e+00	8.213790e+01	0.000000e+00	4.161619e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.946764e+02
1.503536e+01	5.232814e+00	2.238243e+01	4.301349e+01	2.641857e+01	1.509606e+03	4.768838e-01	1.198934e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.377033e+01	1.036261e+03	6.249614e+00	8.296291e+01	0.000000e+00	4.182685e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.956722e+02
1.528892e+01	5.226087e+00	2.248970e+01	4.480839e+01	2.704110e+01	1.509881e+03	4.749242e-01	1.207174e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.385560e+01	1.034909e+03	6.249623e+00	8.352029e+01	0.000000e+00	4.199108e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.943202e+02
1.555409e+01	5.222802e+00	2.260432e+01	4.672208e+01	2.765248e+01	1.510181e+03	4.731748e-01	1.213235e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.393286e+01	1.031240e+03	6.249630e+00	8.391944e+01	0.000000e+00	4.213791e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.906512e+02
1.582509e+01	5.222661e+00	2.272298e+01	4.871822e+01	2.823271e+01	1.510498e+03	4.717039e-01	1.216697e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.399884e+01	1.025126e+03	6.249634e+00	8.413131e+01	0.000000e+00	4.226088e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.845376e+02
1.610694e+01	5.225257e+00	2.284678e+01	5.083825e+01	2.878548e+01	1.510836e+03	4.705011e-01	1.217350e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.405318e+01	1.016266e+03	6.249636e+00	8.414024e+01	0.000000e+00	4.235905e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.756773e+02
1.640328e+01	5.230356e+00	2.297591e+01	5.311559e+01	2.930799e+01	1.511200e+03	4.695713e-01	1.214793e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.409427e+01	1.004251e+03	6.249635e+00	8.391711e+01	0.000000e+00	4.242898e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.636626e+02
1.672001e+01	5.237890e+00	2.311095e+01	5.560306e+01	2.979672e+01	1.511594e+03	4.689210e-01	1.208401e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.411973e+01	9.884329e+02	6.249631e+00	8.341663e+01	0.000000e+00	4.246552e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.478442e+02
1.706562e+01	5.248004e+00	2.325254e+01	5.837768e+01	3.024430e+01	1.512031e+03	4.685682e-01	1.197166e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.412554e+01	9.677886e+02	6.249623e+00	8.256569e+01	0.000000e+00	4.246005e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.271999e+02
1.742763e+01	5.260225e+00	2.339177e+01	6.134718e+01	3.061369e+01	1.512494e+03	4.685419e-01	1.180726e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.410699e+01	9.425568e+02	6.249611e+00	8.134064e+01	0.000000e+00	4.240362e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.019681e+02
1.779666e+01	5.274006e+00	2.352128e+01	6.443445e+01	3.088245e+01	1.512969e+03	4.688197e-01	1.159201e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.406231e+01	9.132700e+02	6.249594e+00	7.975172e+01	0.000000e+00	4.229323e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-7.726813e+02
1.817053e+01	5.289043e+00	2.363686e+01	6.761682e+01	3.104147e+01	1.513455e+03	4.693622e-01	1.132691e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.399091e+01	8.802051e+02	6.249572e+00	7.780685e+01	0.000000e+00	4.212801e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-7.396164e+02
1.854928e+01	5.305168e+00	2.373515e+01	7.088813e+01	3.108503e+01	1.513949e+03	4.701331e-01	1.101266e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.389246e+01	8.435470e+02	6.249543e+00	7.551158e+01	0.000000e+00	4.190742e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-7.029583e+02
1.893310e+01	5.322264e+00	2.381284e+01	7.424176e+01	3.100825e+01	1.514451e+03	4.711015e-01	1.065047e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.376687e+01	8.035229e+02	6.249507e+00	7.287510e+01	0.000000e+00	4.163149e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-6.629342e+02
1.932040e+01	5.340166e+00	2.386651e+01	7.765457e+01	3.080835e+01	1.514959e+03	4.722359e-01	1.024405e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.361506e+01	7.606073e+02	6.249461e+00	6.992460e+01	0.000000e+00	4.130239e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-6.200186e+02
1.971163e+01	5.358819e+00	2.389349e+01	8.111953e+01	3.048380e+01	1.515472e+03	4.735138e-01	9.796000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.343773e+01	7.151273e+02	6.249404e+00	6.667922e+01	0.000000e+00	4.092172e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-5.745386e+02
2.010788e+01	5.378221e+00	2.389135e+01	8.463442e+01	3.003309e+01	1.515990e+03	4.749201e-01	9.308576e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.323544e+01	6.673694e+02	6.249331e+00	6.315552e+01	0.000000e+00	4.049084e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-5.267807e+02
2.051081e+01	5.398447e+00	2.385775e+01	8.820107e+01	2.945397e+01	1.516513e+03	4.764465e-01	8.783602e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.300858e+01	6.175838e+02	6.249236e+00	5.936697e+01	0.000000e+00	4.001065e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-4.769951e+02
2.092299e+01	5.419697e+00	2.379028e+01	9.182773e+01	2.874232e+01	1.517041e+03	4.780939e-01	8.222035e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.275703e+01	5.659545e+02	6.249113e+00	5.532083e+01	0.000000e+00	3.948113e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-4.253658e+02
2.103119e+01	5.425389e+00	2.376708e+01	9.277430e+01	2.853653e+01	1.517179e+03	4.785395e-01	8.071316e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.268809e+01	5.523587e+02	6.249075e+00	5.423593e+01	0.000000e+00	3.933646e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-4.117700e+02
2.118506e+01	5.433583e+00	2.373022e+01	9.411571e+01	2.823087e+01	1.517372e+03	4.791824e-01	7.855033e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.258817e+01	5.330317e+02	6.249016e+00	5.267982e+01	0.000000e+00	3.912708e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-3.924430e+02
2.136125e+01	5.443136e+00	2.368252e+01	9.564406e+01	2.786271e+01	1.517592e+03	4.799320e-01	7.604988e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.247123e+01	5.109494e+02	6.248941e+00	5.088186e+01	0.000000e+00	3.888247e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-3.703607e+02
2.152741e+01	5.452349e+00	2.363229e+01	9.707714e+01	2.749840e+01	1.517796e+03	4.806523e-01	7.367298e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.235868e+01	4.902116e+02	6.248861e+00	4.917374e+01	0.000000e+00	3.864746e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-3.496229e+02
2.177884e+01	5.466775e+00	2.354697e+01	9.922868e+01	2.691718e+01	1.518098e+03	4.817692e-01	7.005190e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.218469e+01	4.590826e+02	6.248723e+00	4.657336e+01	0.000000e+00	3.828492e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-3.184939e+02
2.198442e+01	5.479136e+00	2.346924e+01	1.009714e+02	2.641669e+01	1.518337e+03	4.827096e-01	6.707881e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.203959e+01	4.339364e+02	6.248590e+00	4.443998e+01	0.000000e+00	3.798324e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.933477e+02
2.223828e+01	5.495334e+00	2.336403e+01	1.031014e+02	2.576963e+01	1.518622e+03	4.839114e-01	6.340602e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.185757e+01	4.033818e+02	6.248395e+00	4.180654e+01	0.000000e+00	3.760558e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.627931e+02
2.243549e+01	5.508819e+00	2.327577e+01	1.047385e+02	2.524656e+01	1.518832e+03	4.848826e-01	6.056141e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.171447e+01	3.801057e+02	6.248217e+00	3.976848e+01	0.000000e+00	3.730929e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.395170e+02
2.264198e+01	5.523970e+00	2.317780e+01	1.064358e+02	2.468138e+01	1.519039e+03	4.859424e-01	5.759978e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.156349e+01	3.562372e+02	6.247999e+00	3.764803e+01	0.000000e+00	3.699724e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.156485e+02
2.287450e+01	5.542486e+00	2.306134e+01	1.083264e+02	2.402559e+01	1.519254e+03	4.871993e-01	5.429617e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.139262e+01	3.300625e+02	6.247708e+00	3.528453e+01	0.000000e+00	3.664478e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-1.894738e+02
2.307609e+01	5.559877e+00	2.295577e+01	1.099479e+02	2.344230e+01	1.519422e+03	4.883530e-01	5.146820e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.124424e+01	3.080456e+02	6.247406e+00	3.326288e+01	0.000000e+00	3.633926e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-1.674569e+02
2.327806e+01	5.578516e+00	2.284630e+01	1.115563e+02	2.284585e+01	1.519571e+03	4.895766e-01	4.867661e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.109576e+01	2.866792e+02	6.247048e+00	3.126870e+01	0.000000e+00	3.603410e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-1.460905e+02
2.348022e+01	5.598195e+00	2.273361e+01	1.131501e+02	2.223850e+01	1.519699e+03	4.908741e-01	4.593235e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.094776e+01	2.660487e+02	6.246623e+00	2.930982e+01	0.000000e+00	3.573046e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-1.254600e+02
2.368350e+01	5.618641e+00	2.261771e+01	1.147364e+02	2.161904e+01	1.519804e+03	4.922527e-01	4.323074e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.079997e+01	2.461225e+02	6.246111e+00	2.738292e+01	0.000000e+00	3.542779e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-1.055338e+02
2.389675e+01	5.640205e+00	2.249392e+01	1.163818e+02	2.096172e+01	1.519890e+03	4.937719e-01	4.046747e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.064651e+01	2.261642e+02	6.245465e+00	2.541373e+01	0.000000e+00	3.511410e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.557545e+01
2.410016e+01	5.660220e+00	2.237428e+01	1.179319e+02	2.032949e+01	1.519948e+03	4.952770e-01	3.790719e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.050206e+01	2.080853e+02	6.244718e+00	2.359085e+01	0.000000e+00	3.481942e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-6.749656e+01
2.427846e+01	5.676822e+00	2.226850e+01	1.192733e+02	1.977248e+01	1.519982e+03	4.966256e-01	3.572918e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.037732e+01	1.930475e+02	6.243935e+00	2.204151e+01	0.000000e+00	3.456540e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-5.245880e+01
2.444674e+01	5.691357e+00	2.216816e+01	1.205225e+02	1.924553e+01	1.520000e+03	4.979081e-01	3.373488e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.026146e+01	1.795800e+02	6.243066e+00	2.062405e+01	0.000000e+00	3.432986e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-3.899127e+01
2.461482e+01	5.704573e+00	2.206767e+01	1.217518e+02	1.871906e+01	1.520008e+03	4.991834e-01	3.180639e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.014777e+01	1.668586e+02	6.242047e+00	1.925458e+01	0.000000e+00	3.409915e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.626987e+01
2.478181e+01	5.716318e+00	2.196778e+01	1.229530e+02	1.819686e+01	1.520006e+03	5.004305e-01	2.995688e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.003706e+01	1.549664e+02	6.240859e+00	1.794242e+01	0.000000e+00	3.387489e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-1.437770e+01
2.494319e+01	5.726345e+00	2.187136e+01	1.240929e+02	1.769395e+01	1.519997e+03	5.016045e-01	2.823577e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.993238e+01	1.442024e+02	6.239518e+00	1.672257e+01	0.000000e+00	3.366324e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-3.613693e+00
2.510101e+01	5.734943e+00	2.177734e+01	1.251862e+02	1.720464e+01	1.519982e+03	5.027131e-01	2.661852e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.983240e+01	1.343865e+02	6.237995e+00	1.557751e+01	0.000000e+00	3.346145e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	6.202209e+00
2.525796e+01	5.742394e+00	2.168425e+01	1.262510e+02	1.672134e+01	1.519964e+03	5.037694e-01	2.507764e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.973547e+01	1.253390e+02	6.236245e+00	1.448776e+01	0.000000e+00	3.326621e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.524967e+01
2.540986e+01	5.748661e+00	2.159470e+01	1.272593e+02	1.625749e+01	1.519943e+03	5.047426e-01	2.365282e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.964420e+01	1.172751e+02	6.234302e+00	1.348129e+01	0.000000e+00	3.308273e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.331358e+01
2.555876e+01	5.754001e+00	2.150755e+01	1.282254e+02	1.580725e+01	1.519920e+03	5.056462e-01	2.232183e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.955729e+01	1.100442e+02	6.232139e+00	1.254230e+01	0.000000e+00	3.290839e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.054451e+01
2.570736e+01	5.758631e+00	2.142132e+01	1.291670e+02	1.536299e+01	1.519896e+03	5.064966e-01	2.106040e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.947322e+01	1.035039e+02	6.229711e+00	1.165364e+01	0.000000e+00	3.274011e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.708481e+01
2.585127e+01	5.762530e+00	2.133863e+01	1.300571e+02	1.493821e+01	1.519871e+03	5.072702e-01	1.990426e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.939446e+01	9.782309e+01	6.227096e+00	1.084042e+01	0.000000e+00	3.258282e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.276561e+01
2.599259e+01	5.765868e+00	2.125829e+01	1.309099e+02	1.452688e+01	1.519846e+03	5.079825e-01	1.883320e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.931977e+01	9.287759e+01	6.224285e+00	1.008830e+01	0.000000e+00	3.243401e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.771111e+01
2.613421e+01	5.768782e+00	2.117874e+01	1.317432e+02	1.412105e+01	1.519820e+03	5.086495e-01	1.782532e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.924766e+01	8.855808e+01	6.221247e+00	9.381882e+00	0.000000e+00	3.229071e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.203062e+01
2.627129e+01	5.771239e+00	2.110271e+01	1.325295e+02	1.373476e+01	1.519795e+03	5.092520e-01	1.691330e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.918055e+01	8.498884e+01	6.218133e+00	8.744006e+00	0.000000e+00	3.215773e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.559986e+01
2.640615e+01	5.773342e+00	2.102894e+01	1.332836e+02	1.336155e+01	1.519769e+03	5.098042e-01	1.607839e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.911722e+01	8.206999e+01	6.214958e+00	8.161460e+00	0.000000e+00	3.203259e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.851871e+01
