Timepoint   	LH_pit      	LH_blood    	R_LH        	LH_R        	R_LH_des    	FSH_pit     	FSH_blood   	R_FSH       	FSH_R       	R_FSH_des   	S_foll      	AF1         	AF2         	AF3         	AF4         	PrF         	OvF         	Sc1         	Sc2         	Lut1        	Lut2        	Lut3        	Lut4        	E2          	P4          	InhA        	InhB        	InhA_tau    	GnRH_G      	R_GnRH_a    	R_GnRH_i    	GnRH_R_a    	GnRH_R_i    
-3.972992e+01	2.689109e+05	4.128015e+00	7.971077e+00	3.841640e-01	1.018759e+00	5.744649e+04	6.451556e+00	5.528307e+00	9.098814e-01	2.060811e+00	3.878374e-01	2.563252e+00	3.058195e+01	6.819071e-01	9.486904e-05	2.459837e-01	2.399691e-17	3.397038e-10	1.424663e-07	1.933125e-06	4.245582e-05	6.553990e-04	3.565001e-03	3.319156e+01	7.613467e-01	6.081291e-01	7.983293e+01	4.765369e+01	2.940937e-02	8.852105e-03	9.976653e-04	1.244839e-04	1.127227e-04
-3.970408e+01	2.690048e+05	4.152385e+00	7.964030e+00	3.860915e-01	1.023879e+00	5.738646e+04	6.459741e+00	5.525833e+00	9.106325e-01	2.062535e+00	3.922913e-01	2.562568e+00	3.065446e+01	6.847903e-01	9.727438e-05	2.460268e-01	2.505974e-17	3.291519e-10	1.389928e-07	1.890821e-06	4.167740e-05	6.459454e-04	3.525418e-03	3.319805e+01	7.549837e-01	6.064865e-01	8.002107e+01	4.747636e+01	2.951026e-02	8.851021e-03	9.979379e-04	1.248960e-04	1.131013e-04
-3.968077e+01	2.690894e+05	4.174439e+00	7.957662e+00	3.878330e-01	1.028505e+00	5.733192e+04	6.466988e+00	5.523643e+00	9.112968e-01	2.064060e+00	3.963342e-01	2.561952e+00	3.071987e+01	6.874275e-01	9.949397e-05	2.460673e-01	2.605751e-17	3.199160e-10	1.359326e-07	1.853451e-06	4.098738e-05	6.375327e-04	3.490062e-03	3.320510e+01	7.492997e-01	6.050216e-01	8.019078e+01	4.731703e+01	2.960041e-02	8.850051e-03	9.981815e-04	1.252641e-04	1.134396e-04
-3.966049e+01	2.691631e+05	4.193674e+00	7.952115e+00	3.893497e-01	1.032535e+00	5.728419e+04	6.473185e+00	5.521772e+00	9.118645e-01	2.065364e+00	3.998700e-01	2.561417e+00	3.077676e+01	6.897501e-01	1.014636e-04	2.461037e-01	2.695652e-17	3.120938e-10	1.333257e-07	1.821542e-06	4.039640e-05	6.303025e-04	3.459576e-03	3.321215e+01	7.443980e-01	6.037602e-01	8.033839e+01	4.717894e+01	2.967815e-02	8.849214e-03	9.983915e-04	1.255815e-04	1.137313e-04
-3.964333e+01	2.692254e+05	4.209993e+00	7.947415e+00	3.906347e-01	1.035950e+00	5.724357e+04	6.478352e+00	5.520212e+00	9.123376e-01	2.066451e+00	4.028770e-01	2.560964e+00	3.082492e+01	6.917378e-01	1.031597e-04	2.461355e-01	2.774087e-17	3.056218e-10	1.311579e-07	1.794955e-06	3.990269e-05	6.242443e-04	3.433960e-03	3.321880e+01	7.402790e-01	6.027016e-01	8.046335e+01	4.706239e+01	2.974349e-02	8.848510e-03	9.985680e-04	1.258482e-04	1.139764e-04
-3.962850e+01	2.692793e+05	4.224118e+00	7.943351e+00	3.917459e-01	1.038903e+00	5.720831e+04	6.482758e+00	5.518882e+00	9.127408e-01	2.067377e+00	4.054856e-01	2.560573e+00	3.086653e+01	6.934715e-01	1.046468e-04	2.461636e-01	2.843630e-17	3.001371e-10	1.293130e-07	1.772289e-06	3.948085e-05	6.190548e-04	3.411965e-03	3.322504e+01	7.367419e-01	6.017936e-01	8.057134e+01	4.696193e+01	2.979959e-02	8.847906e-03	9.987195e-04	1.260772e-04	1.141869e-04
-3.961517e+01	2.693277e+05	4.236833e+00	7.939695e+00	3.927452e-01	1.041559e+00	5.717650e+04	6.486672e+00	5.517701e+00	9.130988e-01	2.068200e+00	4.078382e-01	2.560222e+00	3.090394e+01	6.950428e-01	1.060005e-04	2.461895e-01	2.907564e-17	2.952913e-10	1.276768e-07	1.752157e-06	3.910544e-05	6.144261e-04	3.392305e-03	3.323103e+01	7.335801e-01	6.009827e-01	8.066840e+01	4.687184e+01	2.984973e-02	8.847366e-03	9.988549e-04	1.262818e-04	1.143750e-04
-3.960295e+01	2.693721e+05	4.248502e+00	7.936344e+00	3.936614e-01	1.043995e+00	5.714723e+04	6.490221e+00	5.516631e+00	9.134233e-01	2.068946e+00	4.100010e-01	2.559901e+00	3.093823e+01	6.964939e-01	1.072556e-04	2.462138e-01	2.967373e-17	2.909183e-10	1.261953e-07	1.733904e-06	3.876443e-05	6.102131e-04	3.374376e-03	3.323686e+01	7.306966e-01	6.002438e-01	8.075737e+01	4.678942e+01	2.989546e-02	8.846872e-03	9.989784e-04	1.264683e-04	1.145465e-04
-3.959144e+01	2.694139e+05	4.259506e+00	7.933185e+00	3.945248e-01	1.046290e+00	5.711958e+04	6.493529e+00	5.515633e+00	9.137256e-01	2.069642e+00	4.120441e-01	2.559599e+00	3.097053e+01	6.978705e-01	1.084506e-04	2.462370e-01	3.024790e-17	2.868580e-10	1.248153e-07	1.716880e-06	3.844586e-05	6.062699e-04	3.357566e-03	3.324263e+01	7.279928e-01	5.995516e-01	8.084117e+01	4.671193e+01	2.993833e-02	8.846410e-03	9.990941e-04	1.266432e-04	1.147073e-04
-3.958035e+01	2.694541e+05	4.270116e+00	7.930142e+00	3.953566e-01	1.048502e+00	5.709286e+04	6.496684e+00	5.514681e+00	9.140139e-01	2.070305e+00	4.140173e-01	2.559308e+00	3.100164e+01	6.992056e-01	1.096133e-04	2.462598e-01	3.081101e-17	2.830002e-10	1.235002e-07	1.700636e-06	3.814143e-05	6.024949e-04	3.341446e-03	3.324845e+01	7.253998e-01	5.988883e-01	8.092191e+01	4.663742e+01	2.997943e-02	8.845967e-03	9.992051e-04	1.268109e-04	1.148615e-04
-3.956952e+01	2.694935e+05	4.280487e+00	7.927169e+00	3.961691e-01	1.050662e+00	5.706668e+04	6.499734e+00	5.513762e+00	9.142925e-01	2.070946e+00	4.159490e-01	2.559024e+00	3.103202e+01	7.005179e-01	1.107598e-04	2.462825e-01	3.137057e-17	2.792827e-10	1.222293e-07	1.684920e-06	3.784641e-05	5.988303e-04	3.325771e-03	3.325438e+01	7.228784e-01	5.982438e-01	8.100075e+01	4.656478e+01	3.001939e-02	8.845535e-03	9.993130e-04	1.269739e-04	1.150114e-04
-3.955887e+01	2.695321e+05	4.290697e+00	7.924245e+00	3.969683e-01	1.052787e+00	5.704087e+04	6.502706e+00	5.512866e+00	9.145639e-01	2.071570e+00	4.178539e-01	2.558746e+00	3.106191e+01	7.018172e-01	1.118984e-04	2.463051e-01	3.193044e-17	2.756734e-10	1.209917e-07	1.669599e-06	3.755839e-05	5.952465e-04	3.310418e-03	3.326046e+01	7.204086e-01	5.976130e-01	8.107830e+01	4.649345e+01	3.005853e-02	8.845113e-03	9.994186e-04	1.271335e-04	1.151582e-04
-3.954835e+01	2.695703e+05	4.300785e+00	7.921357e+00	3.977575e-01	1.054886e+00	5.701530e+04	6.505611e+00	5.511990e+00	9.148290e-01	2.072181e+00	4.197391e-01	2.558471e+00	3.109142e+01	7.031082e-01	1.130330e-04	2.463279e-01	3.249255e-17	2.721553e-10	1.197821e-07	1.654607e-06	3.727612e-05	5.917283e-04	3.295322e-03	3.326669e+01	7.179800e-01	5.969932e-01	8.115487e+01	4.642313e+01	3.009700e-02	8.844697e-03	9.995225e-04	1.272904e-04	1.153025e-04
-3.953794e+01	2.696081e+05	4.310773e+00	7.918500e+00	3.985383e-01	1.056962e+00	5.698994e+04	6.508457e+00	5.511133e+00	9.150887e-01	2.072779e+00	4.216086e-01	2.558200e+00	3.112062e+01	7.043936e-01	1.141659e-04	2.463508e-01	3.305790e-17	2.687188e-10	1.185972e-07	1.639905e-06	3.699891e-05	5.882675e-04	3.280449e-03	3.327308e+01	7.155872e-01	5.963830e-01	8.123063e+01	4.635368e+01	3.013490e-02	8.844288e-03	9.996247e-04	1.274449e-04	1.154447e-04
-3.952763e+01	2.696456e+05	4.320673e+00	7.915670e+00	3.993116e-01	1.059019e+00	5.696476e+04	6.511249e+00	5.510292e+00	9.153434e-01	2.073365e+00	4.234646e-01	2.557931e+00	3.114954e+01	7.056750e-01	1.152983e-04	2.463738e-01	3.362712e-17	2.653572e-10	1.174349e-07	1.625468e-06	3.672631e-05	5.848586e-04	3.265776e-03	3.327963e+01	7.132265e-01	5.957815e-01	8.130567e+01	4.628499e+01	3.017228e-02	8.843884e-03	9.997256e-04	1.275973e-04	1.155848e-04
-3.951741e+01	2.696827e+05	4.330494e+00	7.912864e+00	4.000783e-01	1.061058e+00	5.693972e+04	6.513989e+00	5.509466e+00	9.155933e-01	2.073941e+00	4.253088e-01	2.557665e+00	3.117821e+01	7.069533e-01	1.164311e-04	2.463971e-01	3.420063e-17	2.620657e-10	1.162937e-07	1.611278e-06	3.645797e-05	5.814976e-04	3.251288e-03	3.328635e+01	7.108953e-01	5.951879e-01	8.138007e+01	4.621700e+01	3.020918e-02	8.843485e-03	9.998252e-04	1.277477e-04	1.157232e-04
-3.950726e+01	2.697195e+05	4.340243e+00	7.910080e+00	4.008388e-01	1.063081e+00	5.691481e+04	6.516680e+00	5.508655e+00	9.158386e-01	2.074506e+00	4.271426e-01	2.557402e+00	3.120666e+01	7.082295e-01	1.175648e-04	2.464205e-01	3.477877e-17	2.588402e-10	1.151724e-07	1.597320e-06	3.619364e-05	5.781814e-04	3.236971e-03	3.329322e+01	7.085916e-01	5.946018e-01	8.145389e+01	4.614965e+01	3.024563e-02	8.843091e-03	9.999235e-04	1.278963e-04	1.158599e-04
-3.949720e+01	2.697561e+05	4.349926e+00	7.907317e+00	4.015936e-01	1.065089e+00	5.689002e+04	6.519325e+00	5.507859e+00	9.160797e-01	2.075062e+00	4.289669e-01	2.557141e+00	3.123490e+01	7.095043e-01	1.187002e-04	2.464441e-01	3.536184e-17	2.556772e-10	1.140699e-07	1.583580e-06	3.593309e-05	5.749073e-04	3.222815e-03	3.330026e+01	7.063137e-01	5.940227e-01	8.152717e+01	4.608290e+01	3.028167e-02	8.842701e-03	1.000021e-03	1.280431e-04	1.159951e-04
-3.948719e+01	2.697924e+05	4.359548e+00	7.904574e+00	4.023432e-01	1.067083e+00	5.686534e+04	6.521925e+00	5.507076e+00	9.163166e-01	2.075608e+00	4.307827e-01	2.556882e+00	3.126294e+01	7.107783e-01	1.198376e-04	2.464679e-01	3.595009e-17	2.525737e-10	1.129851e-07	1.570049e-06	3.567611e-05	5.716731e-04	3.208810e-03	3.330746e+01	7.040600e-01	5.934502e-01	8.159995e+01	4.601670e+01	3.031730e-02	8.842316e-03	1.000117e-03	1.281884e-04	1.161287e-04
-3.944904e+01	2.699309e+05	4.396275e+00	7.894117e+00	4.051996e-01	1.074683e+00	5.677062e+04	6.531595e+00	5.504164e+00	9.171972e-01	2.077639e+00	4.377424e-01	2.555900e+00	3.136992e+01	7.157104e-01	1.242655e-04	2.465623e-01	3.827933e-17	2.410770e-10	1.089411e-07	1.519474e-06	3.471241e-05	5.594980e-04	3.155902e-03	3.333684e+01	6.955449e-01	5.912912e-01	8.187753e+01	4.576515e+01	3.045181e-02	8.840859e-03	1.000480e-03	1.287364e-04	1.166331e-04
-3.942224e+01	2.700282e+05	4.422088e+00	7.886782e+00	4.072028e-01	1.080015e+00	5.670357e+04	6.538151e+00	5.502190e+00	9.177937e-01	2.079016e+00	4.426622e-01	2.555215e+00	3.144504e+01	7.192450e-01	1.274613e-04	2.466321e-01	3.999908e-17	2.333152e-10	1.061871e-07	1.484913e-06	3.405084e-05	5.510968e-04	3.119218e-03	3.335929e+01	6.896401e-01	5.897978e-01	8.207246e+01	4.558938e+01	3.054494e-02	8.839850e-03	1.000731e-03	1.291157e-04	1.169823e-04
-3.939851e+01	2.701143e+05	4.444936e+00	7.880301e+00	4.089728e-01	1.084726e+00	5.664388e+04	6.543787e+00	5.500494e+00	9.183062e-01	2.080200e+00	4.470372e-01	2.554612e+00	3.151151e+01	7.224227e-01	1.303491e-04	2.466963e-01	4.158095e-17	2.266540e-10	1.038077e-07	1.454973e-06	3.347568e-05	5.437636e-04	3.087079e-03	3.338040e+01	6.844661e-01	5.884920e-01	8.224495e+01	4.543444e+01	3.062643e-02	8.838966e-03	1.000951e-03	1.294475e-04	1.172878e-04
-3.937753e+01	2.701904e+05	4.465138e+00	7.874578e+00	4.105355e-01	1.088887e+00	5.659082e+04	6.548641e+00	5.499033e+00	9.187473e-01	2.081220e+00	4.509221e-01	2.554082e+00	3.157028e+01	7.252725e-01	1.329499e-04	2.467550e-01	4.302812e-17	2.209214e-10	1.017477e-07	1.428992e-06	3.297501e-05	5.373575e-04	3.058910e-03	3.340004e+01	6.799309e-01	5.873495e-01	8.239745e+01	4.529791e+01	3.069777e-02	8.838192e-03	1.001143e-03	1.297379e-04	1.175553e-04
-3.935958e+01	2.702555e+05	4.482418e+00	7.869689e+00	4.118703e-01	1.092441e+00	5.654522e+04	6.552696e+00	5.497813e+00	9.191156e-01	2.082072e+00	4.542578e-01	2.553630e+00	3.162055e+01	7.277408e-01	1.352104e-04	2.468068e-01	4.430332e-17	2.161314e-10	1.000174e-07	1.407126e-06	3.255247e-05	5.319344e-04	3.034995e-03	3.341758e+01	6.760803e-01	5.863811e-01	8.252791e+01	4.518145e+01	3.075825e-02	8.837535e-03	1.001306e-03	1.299841e-04	1.177821e-04
-3.934406e+01	2.703118e+05	4.497347e+00	7.865469e+00	4.130222e-01	1.095509e+00	5.650566e+04	6.556127e+00	5.496780e+00	9.194272e-01	2.082793e+00	4.571495e-01	2.553242e+00	3.166400e+01	7.298969e-01	1.371906e-04	2.468528e-01	4.543360e-17	2.120748e-10	9.854557e-08	1.388492e-06	3.219154e-05	5.272899e-04	3.014463e-03	3.343327e+01	6.727740e-01	5.855507e-01	8.264065e+01	4.508106e+01	3.081013e-02	8.836971e-03	1.001446e-03	1.301952e-04	1.179765e-04
-3.933009e+01	2.703625e+05	4.510778e+00	7.861676e+00	4.140576e-01	1.098266e+00	5.646993e+04	6.559157e+00	5.495868e+00	9.197022e-01	2.083430e+00	4.597590e-01	2.552894e+00	3.170310e+01	7.318558e-01	1.389941e-04	2.468950e-01	4.647373e-17	2.084883e-10	9.723916e-08	1.371927e-06	3.187003e-05	5.231428e-04	2.996091e-03	3.344783e+01	6.698154e-01	5.848086e-01	8.274212e+01	4.499091e+01	3.085649e-02	8.836467e-03	1.001571e-03	1.303839e-04	1.181504e-04
-3.931727e+01	2.704090e+05	4.523102e+00	7.858199e+00	4.150067e-01	1.100794e+00	5.643704e+04	6.561890e+00	5.495046e+00	9.199502e-01	2.084004e+00	4.621602e-01	2.552576e+00	3.173899e+01	7.336695e-01	1.406673e-04	2.469347e-01	4.744796e-17	2.052489e-10	9.605495e-08	1.356891e-06	3.157763e-05	5.193633e-04	2.979314e-03	3.346154e+01	6.671135e-01	5.841317e-01	8.283525e+01	4.490833e+01	3.089879e-02	8.836006e-03	1.001685e-03	1.305560e-04	1.183089e-04
-3.930523e+01	2.704527e+05	4.534658e+00	7.854941e+00	4.158960e-01	1.103163e+00	5.640609e+04	6.564411e+00	5.494287e+00	9.201789e-01	2.084534e+00	4.644178e-01	2.552278e+00	3.177266e+01	7.353848e-01	1.422527e-04	2.469726e-01	4.837912e-17	2.022551e-10	9.495691e-08	1.342931e-06	3.130568e-05	5.158412e-04	2.963652e-03	3.347473e+01	6.645909e-01	5.835005e-01	8.292263e+01	4.483099e+01	3.093825e-02	8.835577e-03	1.001791e-03	1.307165e-04	1.184568e-04
-3.929370e+01	2.704945e+05	4.545726e+00	7.851823e+00	4.167470e-01	1.105430e+00	5.637636e+04	6.566788e+00	5.493571e+00	9.203944e-01	2.085034e+00	4.665856e-01	2.551994e+00	3.180492e+01	7.370409e-01	1.437859e-04	2.470095e-01	4.928724e-17	1.994269e-10	9.391635e-08	1.329685e-06	3.104723e-05	5.124876e-04	2.948713e-03	3.348764e+01	6.621848e-01	5.828990e-01	8.300634e+01	4.475702e+01	3.097584e-02	8.835168e-03	1.001892e-03	1.308694e-04	1.185978e-04
-3.928248e+01	2.705351e+05	4.556485e+00	7.848794e+00	4.175736e-01	1.107632e+00	5.634737e+04	6.569063e+00	5.492886e+00	9.206007e-01	2.085513e+00	4.686982e-01	2.551719e+00	3.183629e+01	7.386637e-01	1.452906e-04	2.470461e-01	5.018561e-17	1.967137e-10	9.291505e-08	1.316924e-06	3.079783e-05	5.092458e-04	2.934248e-03	3.350047e+01	6.598548e-01	5.823171e-01	8.308777e+01	4.468520e+01	3.101221e-02	8.834771e-03	1.001990e-03	1.310174e-04	1.187341e-04
-3.927147e+01	2.705751e+05	4.567035e+00	7.845826e+00	4.183836e-01	1.109790e+00	5.631886e+04	6.571260e+00	5.492225e+00	9.207999e-01	2.085975e+00	4.707750e-01	2.551450e+00	3.186708e+01	7.402674e-01	1.467799e-04	2.470826e-01	5.108180e-17	1.940869e-10	9.194278e-08	1.304519e-06	3.055500e-05	5.060838e-04	2.920116e-03	3.351331e+01	6.575784e-01	5.817492e-01	8.316765e+01	4.461484e+01	3.104770e-02	8.834385e-03	1.002086e-03	1.311617e-04	1.188672e-04
-3.926061e+01	2.706144e+05	4.577430e+00	7.842904e+00	4.191811e-01	1.111915e+00	5.629068e+04	6.573391e+00	5.491583e+00	9.209931e-01	2.086424e+00	4.728264e-01	2.551186e+00	3.189743e+01	7.418599e-01	1.482607e-04	2.471192e-01	5.197984e-17	1.915311e-10	9.099400e-08	1.292400e-06	3.031740e-05	5.029845e-04	2.906243e-03	3.352622e+01	6.553435e-01	5.811922e-01	8.324641e+01	4.454559e+01	3.108251e-02	8.834005e-03	1.002179e-03	1.313033e-04	1.189976e-04
-3.924988e+01	2.706533e+05	4.587699e+00	7.840018e+00	4.199683e-01	1.114013e+00	5.626275e+04	6.575465e+00	5.490959e+00	9.211810e-01	2.086860e+00	4.748580e-01	2.550926e+00	3.192743e+01	7.434452e-01	1.497368e-04	2.471560e-01	5.288189e-17	1.890372e-10	9.006557e-08	1.280527e-06	3.008429e-05	4.999386e-04	2.892586e-03	3.353922e+01	6.531435e-01	5.806445e-01	8.332427e+01	4.447724e+01	3.111674e-02	8.833632e-03	1.002272e-03	1.314424e-04	1.191260e-04
-3.923925e+01	2.706918e+05	4.597859e+00	7.837166e+00	4.207466e-01	1.116087e+00	5.623504e+04	6.577485e+00	5.490351e+00	9.213640e-01	2.087285e+00	4.768730e-01	2.550669e+00	3.195713e+01	7.450258e-01	1.512103e-04	2.471930e-01	5.378920e-17	1.865997e-10	8.915553e-08	1.268876e-06	2.985519e-05	4.969401e-04	2.879122e-03	3.355234e+01	6.509742e-01	5.801050e-01	8.340134e+01	4.440968e+01	3.115046e-02	8.833264e-03	1.002362e-03	1.315795e-04	1.192524e-04
-3.922871e+01	2.707300e+05	4.607920e+00	7.834343e+00	4.215168e-01	1.118140e+00	5.620752e+04	6.579454e+00	5.489757e+00	9.215423e-01	2.087700e+00	4.788736e-01	2.550416e+00	3.198657e+01	7.466032e-01	1.526825e-04	2.472303e-01	5.470260e-17	1.842144e-10	8.826249e-08	1.257431e-06	2.962979e-05	4.939850e-04	2.865832e-03	3.356556e+01	6.488331e-01	5.795730e-01	8.347773e+01	4.434283e+01	3.118370e-02	8.832901e-03	1.002452e-03	1.317147e-04	1.193770e-04
-3.921826e+01	2.707679e+05	4.617892e+00	7.831547e+00	4.222796e-01	1.120173e+00	5.618016e+04	6.581375e+00	5.489179e+00	9.217163e-01	2.088105e+00	4.808613e-01	2.550166e+00	3.201576e+01	7.481786e-01	1.541546e-04	2.472678e-01	5.562272e-17	1.818782e-10	8.738537e-08	1.246177e-06	2.940784e-05	4.910704e-04	2.852704e-03	3.357891e+01	6.467179e-01	5.790480e-01	8.355349e+01	4.427662e+01	3.121651e-02	8.832543e-03	1.002540e-03	1.318480e-04	1.194999e-04
-3.920788e+01	2.708055e+05	4.627780e+00	7.828776e+00	4.230355e-01	1.122188e+00	5.615294e+04	6.583250e+00	5.488614e+00	9.218861e-01	2.088500e+00	4.828376e-01	2.549918e+00	3.204474e+01	7.497530e-01	1.556272e-04	2.473057e-01	5.655004e-17	1.795883e-10	8.652325e-08	1.235105e-06	2.918914e-05	4.881936e-04	2.839727e-03	3.359239e+01	6.446269e-01	5.785295e-01	8.362869e+01	4.421100e+01	3.124890e-02	8.832189e-03	1.002627e-03	1.319797e-04	1.196213e-04
-3.919758e+01	2.708428e+05	4.637591e+00	7.826028e+00	4.237850e-01	1.124186e+00	5.612585e+04	6.585081e+00	5.488062e+00	9.220518e-01	2.088886e+00	4.848034e-01	2.549673e+00	3.207351e+01	7.513271e-01	1.571011e-04	2.473438e-01	5.748501e-17	1.773425e-10	8.567538e-08	1.224203e-06	2.897350e-05	4.853525e-04	2.826892e-03	3.360600e+01	6.425586e-01	5.780172e-01	8.370336e+01	4.414594e+01	3.128090e-02	8.831839e-03	1.002713e-03	1.321097e-04	1.197413e-04
-3.918734e+01	2.708799e+05	4.647330e+00	7.823303e+00	4.245284e-01	1.126168e+00	5.609888e+04	6.586869e+00	5.487523e+00	9.222136e-01	2.089263e+00	4.867597e-01	2.549431e+00	3.210210e+01	7.529016e-01	1.585767e-04	2.473824e-01	5.842800e-17	1.751386e-10	8.484106e-08	1.213464e-06	2.876078e-05	4.825453e-04	2.814191e-03	3.361974e+01	6.405119e-01	5.775108e-01	8.377754e+01	4.408140e+01	3.131253e-02	8.831493e-03	1.002799e-03	1.322383e-04	1.198599e-04
-3.917715e+01	2.709168e+05	4.656999e+00	7.820599e+00	4.252661e-01	1.128135e+00	5.607201e+04	6.588615e+00	5.486997e+00	9.223717e-01	2.089632e+00	4.887073e-01	2.549192e+00	3.213051e+01	7.544772e-01	1.600546e-04	2.474213e-01	5.937937e-17	1.729747e-10	8.401969e-08	1.202881e-06	2.855083e-05	4.797703e-04	2.801617e-03	3.363361e+01	6.384856e-01	5.770099e-01	8.385127e+01	4.401734e+01	3.134381e-02	8.831151e-03	1.002883e-03	1.323654e-04	1.199771e-04
-3.916703e+01	2.709534e+05	4.666604e+00	7.817914e+00	4.259983e-01	1.130088e+00	5.604525e+04	6.590321e+00	5.486482e+00	9.225260e-01	2.089992e+00	4.906469e-01	2.548954e+00	3.215875e+01	7.560544e-01	1.615353e-04	2.474605e-01	6.033944e-17	1.708493e-10	8.321072e-08	1.192447e-06	2.834354e-05	4.770260e-04	2.789164e-03	3.364762e+01	6.364787e-01	5.765143e-01	8.392458e+01	4.395375e+01	3.137475e-02	8.830812e-03	1.002966e-03	1.324911e-04	1.200931e-04
-3.915695e+01	2.709899e+05	4.676147e+00	7.815248e+00	4.267254e-01	1.132026e+00	5.601857e+04	6.591987e+00	5.485980e+00	9.226767e-01	2.090344e+00	4.925791e-01	2.548719e+00	3.218685e+01	7.576337e-01	1.630191e-04	2.475001e-01	6.130850e-17	1.687608e-10	8.241365e-08	1.182155e-06	2.813880e-05	4.743111e-04	2.776826e-03	3.366177e+01	6.344902e-01	5.760238e-01	8.399749e+01	4.389059e+01	3.140537e-02	8.830477e-03	1.003048e-03	1.326154e-04	1.202079e-04
-3.914693e+01	2.710262e+05	4.685630e+00	7.812601e+00	4.274474e-01	1.133952e+00	5.599197e+04	6.593615e+00	5.485489e+00	9.228240e-01	2.090687e+00	4.945046e-01	2.548486e+00	3.221480e+01	7.592154e-01	1.645063e-04	2.475402e-01	6.228684e-17	1.667078e-10	8.162803e-08	1.172001e-06	2.793650e-05	4.716244e-04	2.764599e-03	3.367605e+01	6.325195e-01	5.755382e-01	8.407002e+01	4.382784e+01	3.143567e-02	8.830145e-03	1.003130e-03	1.327386e-04	1.203214e-04
-3.913695e+01	2.710623e+05	4.695058e+00	7.809970e+00	4.281647e-01	1.135865e+00	5.596545e+04	6.595205e+00	5.485009e+00	9.229678e-01	2.091023e+00	4.964237e-01	2.548256e+00	3.224261e+01	7.608000e-01	1.659972e-04	2.475806e-01	6.327472e-17	1.646890e-10	8.085346e-08	1.161979e-06	2.773656e-05	4.689648e-04	2.752477e-03	3.369048e+01	6.305657e-01	5.750573e-01	8.414221e+01	4.376548e+01	3.146568e-02	8.829817e-03	1.003211e-03	1.328604e-04	1.204339e-04
-3.909730e+01	2.712058e+05	4.732383e+00	7.799572e+00	4.309999e-01	1.143428e+00	5.585958e+04	6.601224e+00	5.483191e+00	9.235119e-01	2.092297e+00	5.040743e-01	2.547350e+00	3.235307e+01	7.671983e-01	1.720263e-04	2.477472e-01	6.734189e-17	1.569059e-10	7.784749e-08	1.122988e-06	2.695595e-05	4.585405e-04	2.704798e-03	3.374985e+01	6.228798e-01	5.731704e-01	8.442885e+01	4.351872e+01	3.158332e-02	8.828526e-03	1.003527e-03	1.333382e-04	1.208749e-04
-3.906853e+01	2.713099e+05	4.759319e+00	7.792084e+00	4.330414e-01	1.148875e+00	5.578230e+04	6.605292e+00	5.481961e+00	9.238795e-01	2.093160e+00	5.096498e-01	2.546704e+00	3.243314e+01	7.719446e-01	1.765061e-04	2.478742e-01	7.043956e-17	1.514895e-10	7.573642e-08	1.095509e-06	2.640313e-05	4.511184e-04	2.670682e-03	3.379497e+01	6.173795e-01	5.718252e-01	8.463664e+01	4.334068e+01	3.166709e-02	8.827606e-03	1.003752e-03	1.336783e-04	1.211889e-04
-3.904895e+01	2.713807e+05	4.777573e+00	7.787016e+00	4.344227e-01	1.152561e+00	5.572949e+04	6.607914e+00	5.481166e+00	9.241164e-01	2.093717e+00	5.134554e-01	2.546271e+00	3.248759e+01	7.752254e-01	1.796055e-04	2.479637e-01	7.262065e-17	1.479107e-10	7.433254e-08	1.077189e-06	2.603334e-05	4.461344e-04	2.647693e-03	3.382666e+01	6.136728e-01	5.709212e-01	8.477796e+01	4.322000e+01	3.172334e-02	8.826988e-03	1.003904e-03	1.339066e-04	1.213997e-04
-3.903084e+01	2.714461e+05	4.794400e+00	7.782350e+00	4.356944e-01	1.155955e+00	5.568048e+04	6.610235e+00	5.480463e+00	9.243260e-01	2.094211e+00	5.169837e-01	2.545874e+00	3.253793e+01	7.782977e-01	1.825094e-04	2.480488e-01	7.469242e-17	1.446753e-10	7.305698e-08	1.060512e-06	2.569580e-05	4.415717e-04	2.626591e-03	3.385668e+01	6.102699e-01	5.700931e-01	8.490861e+01	4.310870e+01	3.177482e-02	8.826421e-03	1.004042e-03	1.341155e-04	1.215927e-04
-3.901422e+01	2.715062e+05	4.809782e+00	7.778089e+00	4.368556e-01	1.159055e+00	5.563540e+04	6.612274e+00	5.479844e+00	9.245102e-01	2.094646e+00	5.202263e-01	2.545513e+00	3.258408e+01	7.811473e-01	1.852036e-04	2.481288e-01	7.663930e-17	1.417701e-10	7.190630e-08	1.045441e-06	2.539001e-05	4.374270e-04	2.607374e-03	3.388481e+01	6.071709e-01	5.693405e-01	8.502838e+01	4.300693e+01	3.182157e-02	8.825906e-03	1.004168e-03	1.343052e-04	1.217679e-04
-3.899885e+01	2.715618e+05	4.823970e+00	7.774163e+00	4.379256e-01	1.161912e+00	5.559357e+04	6.614086e+00	5.479294e+00	9.246737e-01	2.095032e+00	5.232327e-01	2.545183e+00	3.262677e+01	7.838118e-01	1.877235e-04	2.482045e-01	7.848171e-17	1.391334e-10	7.085752e-08	1.031683e-06	2.511023e-05	4.336250e-04	2.589706e-03	3.391135e+01	6.043214e-01	5.686499e-01	8.513916e+01	4.291299e+01	3.186443e-02	8.825433e-03	1.004283e-03	1.344791e-04	1.219286e-04
