Timepoint   	P4          	SD          	E2          	SD          	LH_blood    	SD          	FSH_blood   	SD          
0.000000e+00	1.150001e+00	1.000000e+00	2.459682e+02	1.000000e+00	4.090000e+01	1.000000e+00	8.090000e+00	1.000000e+00
0.000000e+00	9.899987e-01	1.000000e+00	3.862490e+02	1.000000e+00	3.840000e+01	1.000000e+00	7.360000e+00	1.000000e+00
0.000000e+00	1.100000e+00	1.000000e+00	2.939088e+02	1.000000e+00	2.940000e+01	1.000000e+00	1.360000e+01	1.000000e+00
0.000000e+00	2.020001e+00	1.000000e+00	1.359226e+02	1.000000e+00	3.970000e+01	1.000000e+00	6.120000e+00	1.000000e+00
0.000000e+00	9.799986e-01	1.000000e+00	5.652092e+02	1.000000e+00	3.990000e+01	1.000000e+00	1.710000e+01	1.000000e+00
0.000000e+00	7.799988e-01	1.000000e+00	2.693937e+02	1.000000e+00	4.370000e+01	1.000000e+00	1.370000e+01	1.000000e+00
0.000000e+00	1.060000e+00	1.000000e+00	2.707557e+02	1.000000e+00	5.200000e+01	1.000000e+00	1.120000e+01	1.000000e+00
0.000000e+00	7.899990e-01	1.000000e+00	3.884281e+02	1.000000e+00	2.870000e+01	1.000000e+00	2.530000e+01	1.000000e+00
0.000000e+00	7.899990e-01	1.000000e+00	2.767482e+02	1.000000e+00	8.370000e+01	1.000000e+00	7.650000e+00	1.000000e+00
0.000000e+00	2.150000e+00	1.000000e+00	2.258113e+02	1.000000e+00	2.560000e+01	1.000000e+00	n/a         	n/a         
1.000000e+00	2.000001e+00	1.000000e+00	1.601653e+02	1.000000e+00	1.110000e+01	1.000000e+00	4.820000e+00	1.000000e+00
1.000000e+00	1.730000e+00	1.000000e+00	1.893110e+02	1.000000e+00	3.260000e+01	1.000000e+00	6.780000e+00	1.000000e+00
1.000000e+00	1.500000e+00	1.000000e+00	1.696990e+02	1.000000e+00	2.040000e+01	1.000000e+00	9.840000e+00	1.000000e+00
1.000000e+00	2.529999e+00	1.000000e+00	4.984737e+01	1.000000e+00	1.030000e+01	1.000000e+00	4.850000e+00	1.000000e+00
1.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         
1.000000e+00	8.299995e-01	1.000000e+00	1.179449e+02	1.000000e+00	3.890000e+01	1.000000e+00	1.750000e+01	1.000000e+00
1.000000e+00	2.160000e+00	1.000000e+00	6.292209e+01	1.000000e+00	9.620000e+00	1.000000e+00	9.730000e+00	1.000000e+00
1.000000e+00	1.590001e+00	1.000000e+00	1.250270e+02	1.000000e+00	1.970000e+01	1.000000e+00	1.430000e+01	1.000000e+00
1.000000e+00	1.100000e+00	1.000000e+00	8.416851e+01	1.000000e+00	1.860000e+01	1.000000e+00	5.200000e+00	1.000000e+00
1.000000e+00	1.600001e+00	1.000000e+00	5.284366e+01	1.000000e+00	2.280000e+01	1.000000e+00	2.910000e+00	1.000000e+00
1.000000e+00	3.030000e+00	1.000000e+00	1.364674e+02	1.000000e+00	8.720000e+00	1.000000e+00	5.200000e+00	1.000000e+00
1.000000e+00	1.459999e+00	1.000000e+00	1.122247e+02	1.000000e+00	7.280000e+00	1.000000e+00	8.180000e+00	1.000000e+00
1.000000e+00	1.419999e+00	1.000000e+00	7.000423e+01	1.000000e+00	1.640000e+01	1.000000e+00	5.830000e+00	1.000000e+00
1.000000e+00	1.960000e+00	1.000000e+00	6.292209e+01	1.000000e+00	1.110000e+01	1.000000e+00	6.940000e+00	1.000000e+00
1.000000e+00	1.740000e+00	1.000000e+00	9.043348e+01	1.000000e+00	1.620000e+01	1.000000e+00	1.280000e+01	1.000000e+00
1.000000e+00	1.469999e+00	1.000000e+00	1.089560e+02	1.000000e+00	1.760000e+01	1.000000e+00	4.230000e+00	1.000000e+00
1.000000e+00	1.300000e+00	1.000000e+00	1.078664e+02	1.000000e+00	8.830000e+00	1.000000e+00	n/a         	n/a         
1.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	1.230000e+01	1.000000e+00
1.000000e+00	2.040001e+00	1.000000e+00	8.226178e+01	1.000000e+00	1.850000e+01	1.000000e+00	n/a         	n/a         
1.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	7.800000e+00	1.000000e+00
1.000000e+00	9.400011e-01	1.000000e+00	5.393322e+01	1.000000e+00	1.490000e+01	1.000000e+00	7.190000e+00	1.000000e+00
1.000000e+00	2.790000e+00	1.000000e+00	3.012633e+02	1.000000e+00	1.907000e+01	1.000000e+00	1.080000e+01	1.000000e+00
1.000000e+00	1.260000e+00	1.000000e+00	1.460010e+02	1.000000e+00	3.830000e+01	1.000000e+00	5.380000e+00	1.000000e+00
1.000000e+00	1.249999e+00	1.000000e+00	1.721505e+02	1.000000e+00	1.920000e+01	1.000000e+00	9.690000e+00	1.000000e+00
1.000000e+00	2.509999e+00	1.000000e+00	7.245574e+01	1.000000e+00	1.470000e+01	1.000000e+00	6.460000e+00	1.000000e+00
1.000000e+00	1.390001e+00	1.000000e+00	7.790354e+01	1.000000e+00	8.460000e+00	1.000000e+00	6.900000e+00	1.000000e+00
1.000000e+00	2.880001e+00	1.000000e+00	6.047058e+01	1.000000e+00	6.800000e+00	1.000000e+00	5.830000e+00	1.000000e+00
1.000000e+00	2.120000e+00	1.000000e+00	5.910863e+01	1.000000e+00	1.250000e+01	1.000000e+00	5.800000e+00	1.000000e+00
1.000000e+00	5.180013e+00	1.000000e+00	6.945945e+01	1.000000e+00	1.020000e+01	1.000000e+00	5.300000e+00	1.000000e+00
1.000000e+00	1.610001e+00	1.000000e+00	1.062321e+02	1.000000e+00	1.300000e+01	1.000000e+00	1.040000e+01	1.000000e+00
1.000000e+00	2.160000e+00	1.000000e+00	1.282957e+02	1.000000e+00	1.200000e+01	1.000000e+00	n/a         	n/a         
1.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	4.340000e+00	1.000000e+00
1.000000e+00	1.480000e+00	1.000000e+00	8.389612e+01	1.000000e+00	9.080000e+00	1.000000e+00	n/a         	n/a         
1.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         
1.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	1.010000e+01	1.000000e+00
1.000000e+00	1.930000e+00	1.000000e+00	1.539004e+02	1.000000e+00	1.300000e+01	1.000000e+00	1.080000e+01	1.000000e+00
1.000000e+00	1.090000e+00	1.000000e+00	1.724229e+02	1.000000e+00	3.020000e+01	1.000000e+00	6.220000e+00	1.000000e+00
1.000000e+00	1.830002e+00	1.000000e+00	7.517964e+01	1.000000e+00	7.870000e+00	1.000000e+00	1.060000e+01	1.000000e+00
1.000000e+00	1.830002e+00	1.000000e+00	1.018739e+02	1.000000e+00	2.490000e+01	1.000000e+00	6.140000e+00	1.000000e+00
1.000000e+00	3.239984e+00	1.000000e+00	8.307895e+01	1.000000e+00	1.280000e+01	1.000000e+00	n/a         	n/a         
2.000000e+00	3.299985e+00	1.000000e+00	9.833279e+01	1.000000e+00	4.830000e+00	1.000000e+00	2.830000e+00	1.000000e+00
2.000000e+00	2.699999e+00	1.000000e+00	9.560889e+01	1.000000e+00	1.340000e+01	1.000000e+00	4.880000e+00	1.000000e+00
2.000000e+00	2.260002e+00	1.000000e+00	5.938102e+01	1.000000e+00	8.450000e+00	1.000000e+00	5.340000e+00	1.000000e+00
2.000000e+00	7.400014e+00	1.000000e+00	1.007843e+02	1.000000e+00	9.840000e+00	1.000000e+00	5.770000e+00	1.000000e+00
2.000000e+00	5.709989e+00	1.000000e+00	1.212135e+02	1.000000e+00	7.950000e+00	1.000000e+00	6.150000e+00	1.000000e+00
2.000000e+00	1.910000e+00	1.000000e+00	1.694266e+02	1.000000e+00	2.090000e+01	1.000000e+00	1.350000e+01	1.000000e+00
2.000000e+00	4.710006e+00	1.000000e+00	8.171700e+01	1.000000e+00	1.040000e+01	1.000000e+00	6.460000e+00	1.000000e+00
2.000000e+00	4.169998e+00	1.000000e+00	7.912929e+01	1.000000e+00	1.091000e+01	1.000000e+00	1.050000e+01	1.000000e+00
2.000000e+00	2.830000e+00	1.000000e+00	9.016109e+01	1.000000e+00	1.090000e+01	1.000000e+00	4.440000e+00	1.000000e+00
2.000000e+00	3.030000e+00	1.000000e+00	4.769549e+01	1.000000e+00	1.653000e+01	1.000000e+00	2.790000e+00	1.000000e+00
2.000000e+00	4.239999e+00	1.000000e+00	3.671817e+02	1.000000e+00	8.290000e+00	1.000000e+00	n/a         	n/a         
2.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         
2.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	4.240000e+00	1.000000e+00
2.000000e+00	4.840008e+00	1.000000e+00	9.261260e+01	1.000000e+00	7.000000e+00	1.000000e+00	4.560000e+00	1.000000e+00
2.000000e+00	3.230016e+00	1.000000e+00	6.237731e+01	1.000000e+00	1.450000e+01	1.000000e+00	7.990000e+00	1.000000e+00
2.000000e+00	4.049996e+00	1.000000e+00	1.200695e+02	1.000000e+00	1.106000e+01	1.000000e+00	3.280000e+00	1.000000e+00
2.000000e+00	3.269985e+00	1.000000e+00	8.079087e+01	1.000000e+00	5.930000e+00	1.000000e+00	9.040000e+00	1.000000e+00
2.000000e+00	1.439999e+00	1.000000e+00	2.635373e+02	1.000000e+00	2.524000e+01	1.000000e+00	7.540000e+00	1.000000e+00
2.000000e+00	3.469988e+00	1.000000e+00	7.953788e+01	1.000000e+00	6.670000e+00	1.000000e+00	5.250000e+00	1.000000e+00
2.000000e+00	2.109999e+00	1.000000e+00	1.318368e+02	1.000000e+00	6.420000e+00	1.000000e+00	8.390000e+00	1.000000e+00
2.000000e+00	2.230001e+00	1.000000e+00	7.139342e+01	1.000000e+00	1.045000e+01	1.000000e+00	4.480000e+00	1.000000e+00
2.000000e+00	4.360001e+00	1.000000e+00	1.503593e+02	1.000000e+00	1.240000e+01	1.000000e+00	4.830000e+00	1.000000e+00
2.000000e+00	2.250001e+00	1.000000e+00	6.733481e+01	1.000000e+00	9.580000e+00	1.000000e+00	4.220000e+00	1.000000e+00
2.000000e+00	4.149998e+00	1.000000e+00	9.588128e+01	1.000000e+00	9.300000e+00	1.000000e+00	5.400000e+00	1.000000e+00
2.000000e+00	3.359986e+00	1.000000e+00	4.922087e+01	1.000000e+00	6.220000e+00	1.000000e+00	7.370000e+00	1.000000e+00
2.000000e+00	1.839999e+00	1.000000e+00	5.774668e+01	1.000000e+00	8.530000e+00	1.000000e+00	5.900000e+00	1.000000e+00
2.000000e+00	7.879989e+00	1.000000e+00	1.277509e+02	1.000000e+00	6.500000e+00	1.000000e+00	n/a         	n/a         
2.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         
2.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	3.960000e+00	1.000000e+00
2.000000e+00	3.010000e+00	1.000000e+00	9.778801e+01	1.000000e+00	6.530000e+00	1.000000e+00	6.120000e+00	1.000000e+00
2.000000e+00	5.939992e+00	1.000000e+00	7.327291e+01	1.000000e+00	8.680000e+00	1.000000e+00	4.800000e+00	1.000000e+00
2.000000e+00	2.709999e+00	1.000000e+00	6.973184e+01	1.000000e+00	9.330000e+00	1.000000e+00	3.800000e+00	1.000000e+00
2.000000e+00	4.049996e+00	1.000000e+00	1.223031e+02	1.000000e+00	8.030000e+00	1.000000e+00	3.410000e+00	1.000000e+00
2.000000e+00	3.129999e+00	1.000000e+00	6.836989e+01	1.000000e+00	1.550000e+00	1.000000e+00	6.160000e+00	1.000000e+00
2.000000e+00	2.370000e+00	1.000000e+00	1.067769e+02	1.000000e+00	1.010000e+01	1.000000e+00	6.320000e+00	1.000000e+00
2.000000e+00	4.490003e+00	1.000000e+00	1.620720e+02	1.000000e+00	9.450000e+00	1.000000e+00	n/a         	n/a         
2.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	4.500000e+00	1.000000e+00
2.000000e+00	5.649988e+00	1.000000e+00	1.103179e+02	1.000000e+00	3.860000e+00	1.000000e+00	4.990000e+00	1.000000e+00
2.000000e+00	5.649988e+00	1.000000e+00	8.226178e+01	1.000000e+00	8.650000e+00	1.000000e+00	n/a         	n/a         
2.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         
3.000000e+00	7.549984e+00	1.000000e+00	1.786878e+02	1.000000e+00	5.300000e+00	1.000000e+00	2.930000e+00	1.000000e+00
3.000000e+00	4.940009e+00	1.000000e+00	9.942235e+01	1.000000e+00	1.250000e+01	1.000000e+00	4.690000e+00	1.000000e+00
3.000000e+00	4.300000e+00	1.000000e+00	8.498568e+01	1.000000e+00	7.390000e+00	1.000000e+00	6.060000e+00	1.000000e+00
3.000000e+00	1.009999e+01	1.000000e+00	1.182173e+02	1.000000e+00	1.090000e+01	1.000000e+00	5.680000e+00	1.000000e+00
3.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         
3.000000e+00	4.199998e+00	1.000000e+00	2.408745e+02	1.000000e+00	1.601000e+01	1.000000e+00	1.016000e+01	1.000000e+00
3.000000e+00	9.450012e+00	1.000000e+00	1.152210e+02	1.000000e+00	5.880000e+00	1.000000e+00	5.960000e+00	1.000000e+00
3.000000e+00	6.490000e+00	1.000000e+00	8.307895e+01	1.000000e+00	1.240000e+01	1.000000e+00	7.580000e+00	1.000000e+00
3.000000e+00	6.159996e+00	1.000000e+00	1.087108e+02	1.000000e+00	8.470000e+00	1.000000e+00	n/a         	n/a         
3.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	2.350000e+00	1.000000e+00
3.000000e+00	5.489986e+00	1.000000e+00	3.908796e+02	1.000000e+00	9.140000e+00	1.000000e+00	3.970000e+00	1.000000e+00
3.000000e+00	2.840001e+00	1.000000e+00	2.113746e+02	1.000000e+00	1.240000e+01	1.000000e+00	5.780000e+00	1.000000e+00
3.000000e+00	5.859991e+00	1.000000e+00	2.367614e+02	1.000000e+00	5.280000e+00	1.000000e+00	3.720000e+00	1.000000e+00
3.000000e+00	1.145001e+01	1.000000e+00	1.741117e+02	1.000000e+00	8.740000e+00	1.000000e+00	4.920000e+00	1.000000e+00
3.000000e+00	5.989993e+00	1.000000e+00	8.967079e+01	1.000000e+00	1.115000e+01	1.000000e+00	n/a         	n/a         
3.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         
3.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         
3.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         
3.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         
3.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         
3.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	4.010000e+00	1.000000e+00
3.000000e+00	6.229997e+00	1.000000e+00	1.293580e+02	1.000000e+00	1.182000e+01	1.000000e+00	4.110000e+00	1.000000e+00
3.000000e+00	4.890009e+00	1.000000e+00	8.852675e+01	1.000000e+00	8.400000e+00	1.000000e+00	n/a         	n/a         
3.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	6.600000e+00	1.000000e+00
3.000000e+00	5.739989e+00	1.000000e+00	8.226178e+01	1.000000e+00	7.010000e+00	1.000000e+00	6.720000e+00	1.000000e+00
3.000000e+00	3.479988e+00	1.000000e+00	1.014925e+02	1.000000e+00	7.930000e+00	1.000000e+00	n/a         	n/a         
3.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	4.800000e+00	1.000000e+00
3.000000e+00	2.630001e+00	1.000000e+00	6.785235e+01	1.000000e+00	6.420000e+00	1.000000e+00	7.700000e+00	1.000000e+00
3.000000e+00	1.619998e+01	1.000000e+00	1.552623e+02	1.000000e+00	1.090000e+01	1.000000e+00	3.940000e+00	1.000000e+00
3.000000e+00	5.939992e+00	1.000000e+00	1.890387e+02	1.000000e+00	5.180000e+00	1.000000e+00	5.660000e+00	1.000000e+00
3.000000e+00	1.140001e+01	1.000000e+00	8.525807e+01	1.000000e+00	8.060000e+00	1.000000e+00	n/a         	n/a         
3.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	3.290000e+00	1.000000e+00
3.000000e+00	9.440012e+00	1.000000e+00	1.424600e+02	1.000000e+00	4.320000e+00	1.000000e+00	n/a         	n/a         
3.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         
3.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         
3.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	6.990000e+00	1.000000e+00
3.000000e+00	2.279999e+00	1.000000e+00	1.462734e+02	1.000000e+00	1.430000e+01	1.000000e+00	n/a         	n/a         
3.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         
3.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	4.490000e+00	1.000000e+00
3.000000e+00	8.890004e+00	1.000000e+00	1.307472e+02	1.000000e+00	8.950000e+00	1.000000e+00	n/a         	n/a         
4.000000e+00	8.870004e+00	1.000000e+00	1.883577e+02	1.000000e+00	7.750000e+00	1.000000e+00	2.500000e+00	1.000000e+00
4.000000e+00	9.420012e+00	1.000000e+00	1.865872e+02	1.000000e+00	1.050000e+01	1.000000e+00	4.430000e+00	1.000000e+00
4.000000e+00	6.780005e+00	1.000000e+00	1.316733e+02	1.000000e+00	1.310000e+01	1.000000e+00	6.810000e+00	1.000000e+00
4.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         
4.000000e+00	1.413999e+01	1.000000e+00	1.829099e+02	1.000000e+00	4.140000e+00	1.000000e+00	4.180000e+00	1.000000e+00
4.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         
4.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         
4.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         
4.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	3.040000e+00	1.000000e+00
4.000000e+00	6.650003e+00	1.000000e+00	1.841356e+02	1.000000e+00	9.950000e+00	1.000000e+00	2.120000e+00	1.000000e+00
4.000000e+00	5.779990e+00	1.000000e+00	3.380360e+02	1.000000e+00	9.840000e+00	1.000000e+00	n/a         	n/a         
4.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         
4.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         
4.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         
4.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	7.830000e+00	1.000000e+00
4.000000e+00	1.070000e+01	1.000000e+00	1.533556e+02	1.000000e+00	1.320000e+01	1.000000e+00	3.240000e+00	1.000000e+00
4.000000e+00	6.490000e+00	1.000000e+00	1.329263e+02	1.000000e+00	5.470000e+00	1.000000e+00	3.020000e+00	1.000000e+00
4.000000e+00	7.370013e+00	1.000000e+00	9.451933e+01	1.000000e+00	5.830000e+00	1.000000e+00	5.450000e+00	1.000000e+00
4.000000e+00	1.249999e+01	1.000000e+00	1.716057e+02	1.000000e+00	5.550000e+00	1.000000e+00	3.830000e+00	1.000000e+00
4.000000e+00	3.509988e+00	1.000000e+00	2.623933e+02	1.000000e+00	7.360000e+00	1.000000e+00	7.230000e+00	1.000000e+00
4.000000e+00	4.810007e+00	1.000000e+00	1.607101e+02	1.000000e+00	9.260000e+00	1.000000e+00	n/a         	n/a         
4.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	5.150000e+00	1.000000e+00
4.000000e+00	9.759985e+00	1.000000e+00	1.272061e+02	1.000000e+00	9.360000e+00	1.000000e+00	3.570000e+00	1.000000e+00
4.000000e+00	8.960005e+00	1.000000e+00	1.400085e+02	1.000000e+00	8.080000e+00	1.000000e+00	n/a         	n/a         
4.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         
4.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	4.600000e+00	1.000000e+00
4.000000e+00	1.170001e+01	1.000000e+00	1.577138e+02	1.000000e+00	5.500000e+00	1.000000e+00	n/a         	n/a         
4.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         
4.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         
4.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	6.940000e+00	1.000000e+00
4.000000e+00	1.830002e+01	1.000000e+00	1.163105e+02	1.000000e+00	1.160000e+01	1.000000e+00	3.190000e+00	1.000000e+00
4.000000e+00	1.219999e+01	1.000000e+00	1.822289e+02	1.000000e+00	6.320000e+00	1.000000e+00	n/a         	n/a         
4.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	3.180000e+00	1.000000e+00
4.000000e+00	7.480015e+00	1.000000e+00	9.261260e+01	1.000000e+00	4.530000e+00	1.000000e+00	3.040000e+00	1.000000e+00
4.000000e+00	1.050000e+01	1.000000e+00	1.440943e+02	1.000000e+00	5.490000e+00	1.000000e+00	5.380000e+00	1.000000e+00
4.000000e+00	8.950005e+00	1.000000e+00	2.012962e+02	1.000000e+00	8.390000e+00	1.000000e+00	n/a         	n/a         
4.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	3.120000e+00	1.000000e+00
4.000000e+00	1.380001e+01	1.000000e+00	3.034425e+02	1.000000e+00	2.920000e+00	1.000000e+00	3.600000e+00	1.000000e+00
4.000000e+00	2.150000e+01	1.000000e+00	1.699714e+02	1.000000e+00	9.220000e+00	1.000000e+00	n/a         	n/a         
4.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         
5.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         
5.000000e+00	1.266000e+01	1.000000e+00	1.995257e+02	1.000000e+00	1.255000e+01	1.000000e+00	4.400000e+00	1.000000e+00
5.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         
5.000000e+00	1.283000e+01	1.000000e+00	1.239374e+02	1.000000e+00	7.310000e+00	1.000000e+00	4.470000e+00	1.000000e+00
5.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         
5.000000e+00	9.959988e+00	1.000000e+00	3.178791e+02	1.000000e+00	1.220000e+01	1.000000e+00	6.320000e+00	1.000000e+00
5.000000e+00	1.793001e+01	1.000000e+00	1.807852e+02	1.000000e+00	7.280000e+00	1.000000e+00	5.680000e+00	1.000000e+00
5.000000e+00	1.069000e+01	1.000000e+00	1.268793e+02	1.000000e+00	1.188000e+01	1.000000e+00	5.720000e+00	1.000000e+00
5.000000e+00	1.060000e+01	1.000000e+00	1.174001e+02	1.000000e+00	6.520000e+00	1.000000e+00	n/a         	n/a         
5.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         
5.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	2.540000e+00	1.000000e+00
5.000000e+00	3.609990e+00	1.000000e+00	2.132814e+02	1.000000e+00	3.940000e+00	1.000000e+00	4.180000e+00	1.000000e+00
5.000000e+00	1.180002e+01	1.000000e+00	4.186634e+02	1.000000e+00	6.060000e+00	1.000000e+00	2.410000e+00	1.000000e+00
5.000000e+00	1.750000e+01	1.000000e+00	2.195463e+02	1.000000e+00	3.690000e+00	1.000000e+00	3.920000e+00	1.000000e+00
5.000000e+00	1.009999e+01	1.000000e+00	1.844080e+02	1.000000e+00	1.280000e+01	1.000000e+00	n/a         	n/a         
5.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         
5.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         
5.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         
5.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         
5.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         
5.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	4.060000e+00	1.000000e+00
5.000000e+00	9.929988e+00	1.000000e+00	1.746020e+02	1.000000e+00	1.170000e+01	1.000000e+00	4.890000e+00	1.000000e+00
5.000000e+00	1.306000e+01	1.000000e+00	1.729676e+02	1.000000e+00	1.380000e+01	1.000000e+00	n/a         	n/a         
5.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	4.280000e+00	1.000000e+00
5.000000e+00	1.124001e+01	1.000000e+00	1.331715e+02	1.000000e+00	6.610000e+00	1.000000e+00	5.900000e+00	1.000000e+00
5.000000e+00	7.320013e+00	1.000000e+00	1.604377e+02	1.000000e+00	7.710000e+00	1.000000e+00	n/a         	n/a         
5.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	4.690000e+00	1.000000e+00
5.000000e+00	3.679991e+00	1.000000e+00	6.973184e+01	1.000000e+00	8.960000e+00	1.000000e+00	6.400000e+00	1.000000e+00
5.000000e+00	1.980001e+01	1.000000e+00	1.492697e+02	1.000000e+00	6.000000e+00	1.000000e+00	2.800000e+00	1.000000e+00
5.000000e+00	9.989989e+00	1.000000e+00	2.514160e+02	1.000000e+00	7.750000e+00	1.000000e+00	n/a         	n/a         
5.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         
5.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	2.700000e+00	1.000000e+00
5.000000e+00	1.710000e+01	1.000000e+00	1.563519e+02	1.000000e+00	7.290000e+00	1.000000e+00	n/a         	n/a         
5.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         
5.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         
5.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	6.010000e+00	1.000000e+00
5.000000e+00	5.469986e+00	1.000000e+00	1.108627e+02	1.000000e+00	9.200000e+00	1.000000e+00	n/a         	n/a         
5.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         
5.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	4.080000e+00	1.000000e+00
5.000000e+00	1.770001e+01	1.000000e+00	1.754192e+02	1.000000e+00	4.780000e+00	1.000000e+00	n/a         	n/a         
6.000000e+00	1.280000e+01	1.000000e+00	2.266285e+02	1.000000e+00	7.100000e+00	1.000000e+00	1.700000e+00	1.000000e+00
6.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         
6.000000e+00	1.150001e+01	1.000000e+00	1.489973e+02	1.000000e+00	1.080000e+01	1.000000e+00	5.590000e+00	1.000000e+00
6.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         
6.000000e+00	1.649999e+01	1.000000e+00	1.680646e+02	1.000000e+00	2.350000e+00	1.000000e+00	2.750000e+00	1.000000e+00
6.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         
6.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         
